Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
531134,LEWATERIN,Le Waterina Resorts & Hotels Limited,04 Jul 2011,Stock  Split From Rs.10/- to Rs.1/-,05 Jul 2011,-,-,27 Jun 2011,04 Jul 2011,-
500180,HDFCBANK,HDFC Bank Ltd,14 Jul 2011,Stock  Split From Rs.10/- to Rs.2/-,16 Jul 2011,-,-,11 Jul 2011,14 Jul 2011,-
513121,ORICON,ORICON ENTERPRISES LTD.-$,14 Jul 2011,Stock  Split From Rs.10/- to Rs.2/-,15 Jul 2011,-,-,08 Jul 2011,14 Jul 2011,-
500355,RALLIS,RALLIS INDIA LTD.,15 Jul 2011,Stock  Split From Rs.10/- to Rs.1/-,18 Jul 2011,-,-,11 Jul 2011,15 Jul 2011,-
531601,GUJCV,GCV Services Limited,05 Aug 2011,Stock  Split From Rs.5/- to Rs.1/-,08 Aug 2011,-,-,01 Aug 2011,05 Aug 2011,-
505710,GRAUWEIL,GRAUER & WEIL (INDIA) LTD.-$,11 Aug 2011,Stock  Split From Rs.10/- to Rs.1/-,12 Aug 2011,-,-,05 Aug 2011,11 Aug 2011,-
533269,WABAG,VA TECH WABAG LTD.,16 Aug 2011,Stock  Split From Rs.5/- to Rs.2/-,17 Aug 2011,-,-,09 Aug 2011,16 Aug 2011,-
531900,CCLINTER,CCL INTERNATIONAL LTD.,17 Aug 2011,Stock  Split From Rs.10/- to Rs.2/-,19 Aug 2011,-,-,11 Aug 2011,17 Aug 2011,-
523642,PIIND,PI Industries Ltd,17 Aug 2011,Stock  Split From Rs.10/- to Rs.5/-,19 Aug 2011,-,-,11 Aug 2011,17 Aug 2011,-
531447,ROCKONENT,Rockon Enterprises Ltd,25 Aug 2011,Stock  Split From Rs.5/- to Rs.1/-,26 Aug 2011,-,-,18 Aug 2011,25 Aug 2011,-
501370,WALCHPF,WALCHAND PEOPLEFIRST LTD.,30 Aug 2011,Stock  Split From Rs.100/- to Rs.10/-,02 Sep 2011,-,-,24 Aug 2011,30 Aug 2011,-
532864,NELCAST,NELCAST LTD.,06 Sep 2011,Stock  Split From Rs.10/- to Rs.2/-,07 Sep 2011,-,-,29 Aug 2011,06 Sep 2011,-
532320,VAARAD,Vaarad Ventures Ltd,09 Sep 2011,Stock  Split From Rs.2/- to Rs.1/-,12 Sep 2011,-,-,05 Sep 2011,09 Sep 2011,-
509053,BANASFN,BANAS FINANCE LTD.,12 Sep 2011,Stock  Split From Rs.10/- to Rs.1/-,13 Sep 2011,-,-,06 Sep 2011,12 Sep 2011,-
500570,TATAMOTORS,TATA MOTORS LTD.,12 Sep 2011,Stock  Split From Rs.10/- to Rs.2/-,13 Sep 2011,-,-,06 Sep 2011,12 Sep 2011,-
570001,TATAMTRDVR,Tata Motors  Ltd - DVR,12 Sep 2011,Stock  Split From Rs.10/- to Rs.2/-,13 Sep 2011,-,-,06 Sep 2011,12 Sep 2011,-
503663,TILAK,Tilak Ventures Ltd,13 Sep 2011,Stock  Split From Rs.10/- to Rs.1/-,14 Sep 2011,-,-,07 Sep 2011,13 Sep 2011,-
507794,KHAICHEM,KHAITAN CHEMICALS & FERTILIZERS LTD.,14 Sep 2011,Stock  Split From Rs.10/- to Rs.1/-,15 Sep 2011,-,-,08 Sep 2011,14 Sep 2011,-
500400,TATAPOWER,TATA POWER CO.LTD.,26 Sep 2011,Stock  Split From Rs.10/- to Rs.1/-,27 Sep 2011,-,-,20 Sep 2011,26 Sep 2011,-
500092,CRISIL,CRISIL LTD.,28 Sep 2011,Stock  Split From Rs.10/- to Rs.1/-,30 Sep 2011,-,-,23 Sep 2011,28 Sep 2011,-
500103,BHEL,BHARAT HEAVY ELECTRICALS LTD.,03 Oct 2011,Stock  Split From Rs.10/- to Rs.2/-,04 Oct 2011,-,-,26 Sep 2011,03 Oct 2011,-
531531,HATSUN,HATSUN AGRO PRODUCT LTD.,03 Oct 2011,Stock  Split From Rs.2/- to Rs.1/-,04 Oct 2011,-,-,26 Sep 2011,03 Oct 2011,-
513375,CARBORUNIV,CARBORUNDUM UNIVERSAL LTD.,05 Oct 2011,Stock  Split From Rs.2/- to Rs.1/-,07 Oct 2011,-,-,28 Sep 2011,05 Oct 2011,-
531950,VERTEX,VERTEX SECURITIES LTD.,17 Oct 2011,Stock  Split From Rs.10/- to Rs.2/-,18 Oct 2011,-,-,11 Oct 2011,17 Oct 2011,-
508664,BESTEAST,BEST EASTERN HOTELS LTD.,20 Oct 2011,Stock  Split From Rs.10/- to Rs.2/-,21 Oct 2011,-,-,14 Oct 2011,20 Oct 2011,-
508939,BLCISER,BLUE CIRCLE SERVICES LTD.,21 Oct 2011,Stock  Split From Rs.10/- to Rs.1/-,24 Oct 2011,-,-,17 Oct 2011,21 Oct 2011,-
523840,INNOVTEC,INNOVATIVE TECH PACK LTD.,28 Oct 2011,Stock  Split From Rs.10/- to Rs.1/-,31 Oct 2011,-,-,20 Oct 2011,28 Oct 2011,-
507880,VIPIND,V.I.P.INDUSTRIES LTD.-$,31 Oct 2011,Stock  Split From Rs.10/- to Rs.2/-,01 Nov 2011,-,-,21 Oct 2011,31 Oct 2011,-
532990,METKORE,METKORE ALLOYS & INDUSTRIES LTD.,03 Nov 2011,Stock  Split From Rs.10/- to Rs.2/-,04 Nov 2011,-,-,28 Oct 2011,03 Nov 2011,-
526538,MAXIMAA,MAXIMAA SYSTEMS LTD.,04 Nov 2011,Stock  Split From Rs.10/- to Rs.2/-,08 Nov 2011,-,-,31 Oct 2011,04 Nov 2011,-
524232,MAHAPOL,MAHARASHTRA POLYBUTENES LTD.,14 Nov 2011,Stock  Split From Rs.10/- to Rs.1/-,15 Nov 2011,-,-,04 Nov 2011,14 Nov 2011,-
531055,GFLFIN,GFL Financials India Limited,29 Nov 2011,Stock  Split From Rs.10/- to Rs.5/-,30 Nov 2011,-,-,23 Nov 2011,29 Nov 2011,-
512465,SANPOLY,SANTOWIN CORPORATION LTD.,01 Dec 2011,Stock  Split From Rs.2/- to Rs.1/-,02 Dec 2011,-,-,25 Nov 2011,01 Dec 2011,-
531996,ODYCORP,ODYSSEY CORPORATION LTD.,23 Dec 2011,Stock  Split From Rs.10/- to Rs.5/-,26 Dec 2011,-,-,19 Dec 2011,23 Dec 2011,-
520059,MUNJALAU,MUNJAL AUTO INDUSTRIES LTD.,29 Dec 2011,Stock  Split From Rs.10/- to Rs.2/-,30 Dec 2011,-,-,23 Dec 2011,29 Dec 2011,-
530971,NIMBUSI,NIMBUS INDUSTRIES LTD.,27 Jan 2012,Stock  Split From Rs.10/- to Rs.5/-,30 Jan 2012,-,-,23 Jan 2012,27 Jan 2012,-
509051,INDINFO,INDIAN INFOTECH & SOFTWARE LTD.,02 Feb 2012,Stock  Split From Rs.10/- to Rs.1/-,03 Feb 2012,-,-,27 Jan 2012,02 Feb 2012,-
532834,CAMLINFINE,CAMLIN FINE SCIENCES LTD.,15 Feb 2012,Stock  Split From Rs.10/- to Rs.2/-,17 Feb 2012,-,-,10 Feb 2012,16 Feb 2012,-
517385,SYMPHONY,Symphony Limited,15 Feb 2012,Stock  Split From Rs.10/- to Rs.2/-,17 Feb 2012,-,-,10 Feb 2012,16 Feb 2012,-
531502,ESARIND,ESAAR (INDIA) LTD.,21 Feb 2012,Stock  Split From Rs.10/- to Rs.1/-,22 Feb 2012,-,-,14 Feb 2012,21 Feb 2012,-
523648,PLASTIBLEN,PLASTIBLENDS INDIA LTD.-$,29 Feb 2012,Stock  Split From Rs.10/- to Rs.5/-,01 Mar 2012,-,-,23 Feb 2012,29 Feb 2012,-
506016,JRIIIL,JRI Industries & Infrastructure Limited,21 Mar 2012,Stock  Split From Rs.10/- to Rs.2/-,23 Mar 2012,-,-,16 Mar 2012,21 Mar 2012,-
511431,VAKRANGEE,Vakrangee Limited-$,12 Apr 2012,Stock  Split From Rs.10/- to Rs.1/-,13 Apr 2012,-,-,04 Apr 2012,12 Apr 2012,-
501700,INDIANVSH,INDIANIVESH LTD.,18 Apr 2012,Stock  Split From Rs.10/- to Rs.1/-,19 Apr 2012,-,-,12 Apr 2012,18 Apr 2012,-
530579,UYFINCORP,U. Y. Fincorp Ltd,03 May 2012,Stock  Split From Rs.10/- to Rs.5/-,04 May 2012,-,-,26 Apr 2012,03 May 2012,-
532612,INDOCO,INDOCO REMEDIES LTD.,17 May 2012,Stock  Split From Rs.10/- to Rs.2/-,19 May 2012,-,-,14 May 2012,17 May 2012,-
533282,GRAVITA,GRAVITA INDIA LTD.,25 May 2012,Stock  Split From Rs.10/- to Rs.2/-,28 May 2012,-,-,21 May 2012,25 May 2012,-
531570, BLAZONMRB,BLAZON MARBLES LIMITED,04 Jun 2012,Stock  Split From Rs.10/- to Rs.2/-,05 Jun 2012,-,-,29 May 2012,04 Jun 2012,-
503675,WAGEND,Wagend Infra Venture Limited,06 Jun 2012,Stock  Split From Rs.10/- to Rs.2/-,07 Jun 2012,-,-,31 May 2012,06 Jun 2012,-
519105,AVTNPL,AVT NATURAL PRODUCTS LTD.,07 Jun 2012,Stock  Split From Rs.10/- to Rs.1/-,08 Jun 2012,-,-,01 Jun 2012,07 Jun 2012,-
531720,ALPGRAPH,ALPHA GRAPHIC INDIA LTD.,13 Jun 2012,Stock  Split From Rs.10/- to Rs.5/-,14 Jun 2012,-,-,07 Jun 2012,13 Jun 2012,-
526067,KCCLPLASTC,KCCL PLASTIC LTD.,18 Jun 2012,Stock  Split From Rs.10/- to Rs.2/-,19 Jun 2012,-,-,12 Jun 2012,18 Jun 2012,-
532883,ZYLOG,ZYLOG SYSTEMS LTD.,29 Jun 2012,Stock  Split From Rs.10/- to Rs.5/-,03 Jul 2012,-,-,26 Jun 2012,02 Jul 2012,-
511288,GRUH,GRUH FINANCE LTD.,24 Jul 2012,Stock  Split From Rs.10/- to Rs.2/-,25 Jul 2012,-,-,18 Jul 2012,24 Jul 2012,-
513517,STEELCAS,STEELCAST LTD.,25 Jul 2012,Stock  Split From Rs.10/- to Rs.5/-,26 Jul 2012,-,-,19 Jul 2012,25 Jul 2012,-
532090,VANDANA,VANDANA KNITWEAR LTD.,02 Aug 2012,Stock  Split From Rs.10/- to Rs.1/-,03 Aug 2012,-,-,27 Jul 2012,02 Aug 2012,-
532331,AJANTPHARM,AJANTA PHARMA LTD.,09 Aug 2012,Stock  Split From Rs.10/- to Rs.5/-,10 Aug 2012,-,-,03 Aug 2012,09 Aug 2012,-
532034,SAFALHBS,Safal Herbs Limited,09 Aug 2012,Stock  Split From Rs.10/- to Rs.1/-,10 Aug 2012,-,-,03 Aug 2012,09 Aug 2012,-
532893,VTMLTD,VTM LTD.,16 Aug 2012,Stock  Split From Rs.10/- to Rs.1/-,17 Aug 2012,-,-,09 Aug 2012,16 Aug 2012,-
531578,KMFBLDR,KMF BUILDERS & DEVELOPERS LTD.,17 Aug 2012,Stock  Split From Rs.10/- to Rs.5/-,21 Aug 2012,-,-,10 Aug 2012,17 Aug 2012,-
500690,GSFC,GUJARAT STATE FERTILIZERS & CHEMICALS LTD.,20 Sep 2012,Stock  Split From Rs.10/- to Rs.2/-,22 Sep 2012,-,-,14 Sep 2012,20 Sep 2012,-
500008,AMARAJABAT,AMARA RAJA BATTERIES LTD.,25 Sep 2012,Stock  Split From Rs.2/- to Rs.1/-,26 Sep 2012,-,-,18 Sep 2012,25 Sep 2012,-
511636,DJSSS,DJS STOCK & SHARES LTD.,23 Oct 2012,Stock  Split From Rs.10/- to Rs.1/-,26 Oct 2012,-,-,18 Oct 2012,23 Oct 2012,-
590006,AMRUTANJAN,AMRUTANJAN HEALTH CARE LTD.-$,25 Oct 2012,Stock  Split From Rs.10/- to Rs.2/-,29 Oct 2012,-,-,19 Oct 2012,26 Oct 2012,-
501945,DHENUBUILD,DHENU BUILDCON INFRA LTD.,25 Oct 2012,Stock  Split From Rs.10/- to Rs.1/-,29 Oct 2012,-,-,19 Oct 2012,26 Oct 2012,-
533189,GOENKA,GOENKA DIAMOND & JEWELS LTD.,25 Oct 2012,Stock  Split From Rs.10/- to Rs.1/-,29 Oct 2012,-,-,19 Oct 2012,26 Oct 2012,-
590086,ORISSAMINE,ORISSA MINERALS DEVELOPMENT COMPANY LTD.,29 Oct 2012,Stock  Split From Rs.10/- to Rs.1/-,30 Oct 2012,-,-,19 Oct 2012,29 Oct 2012,-
500020,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,30 Oct 2012,Stock  Split From Rs.10/- to Rs.2/-,31 Oct 2012,-,-,22 Oct 2012,30 Oct 2012,-
513502,BAROEXT,BARODA EXTRUSION LTD.,31 Oct 2012,Stock  Split From Rs.10/- to Rs.1/-,01 Nov 2012,-,-,23 Oct 2012,31 Oct 2012,-
506184,KANANIIND,KANANI INDUSTRIES LTD.,01 Nov 2012,Stock  Split From Rs.5/- to Rs.1/-,02 Nov 2012,-,-,25 Oct 2012,01 Nov 2012,-
524642,SIKOZY,Sikozy Realtors Limited,01 Nov 2012,Stock  Split From Rs.10/- to Rs.1/-,02 Nov 2012,-,-,25 Oct 2012,01 Nov 2012,-
531838,SMSTECH,SMS Techsoft (India) Limited,01 Nov 2012,Stock  Split From Rs.10/- to Rs.1/-,04 Nov 2012,-,-,29 Oct 2012,01 Nov 2012,-
519273,UNOINDL,UNNO INDUSTRIES LTD.,01 Nov 2012,Stock  Split From Rs.10/- to Rs.1/-,02 Nov 2012,-,-,25 Oct 2012,01 Nov 2012,-
501425,BBTC,BOMBAY BURMAH TRADING CORP.LTD.,08 Nov 2012,Stock  Split From Rs.10/- to Rs.2/-,09 Nov 2012,-,-,02 Nov 2012,07 Nov 2012,-
524709,NACLIND,NACL Industries Ltd,22 Nov 2012,Stock  Split From Rs.10/- to Rs.1/-,23 Nov 2012,-,-,16 Nov 2012,22 Nov 2012,-
503169,RUBYMILLS,RUBY MILLS LTD.,22 Nov 2012,Stock  Split From Rs.10/- to Rs.5/-,23 Nov 2012,-,-,16 Nov 2012,22 Nov 2012,-
509874,SHALPAINTS,SHALIMAR PAINTS LTD.-$,22 Nov 2012,Stock  Split From Rs.10/- to Rs.2/-,23 Nov 2012,-,-,16 Nov 2012,22 Nov 2012,-
511433,INSTAF,Insta Finance Limited,06 Dec 2012,Stock  Split From Rs.10/- to Rs.5/-,07 Dec 2012,-,-,30 Nov 2012,06 Dec 2012,-
526598,GUJNFLY,GUJARAT NARMADA FLYASH CO.LTD.,07 Dec 2012,Stock  Split From Rs.10/- to Rs.5/-,10 Dec 2012,-,-,03 Dec 2012,07 Dec 2012,-
530763,SUNBRIGHT,SUNBRIGHT STOCK BROKING LTD.,07 Dec 2012,Stock  Split From Rs.10/- to Rs.5/-,10 Dec 2012,-,-,03 Dec 2012,07 Dec 2012,-
531463,GBLINFRA,Global Infratech & Finance limited,13 Dec 2012,Stock  Split From Rs.10/- to Rs.1/-,14 Dec 2012,-,-,07 Dec 2012,13 Dec 2012,-
533605,PRAKASHCON,PRAKASH CONSTROWELL LTD.,13 Dec 2012,Stock  Split From Rs.10/- to Rs.1/-,14 Dec 2012,-,-,07 Dec 2012,13 Dec 2012,-
533644,UJAAS,Ujaas Energy Limited,21 Dec 2012,Stock  Split From Rs.10/- to Rs.1/-,24 Dec 2012,-,-,17 Dec 2012,21 Dec 2012,-
512355,ZANUKCOM,ANUKARAN COMMERCIAL ENTERPRISES LTD.,27 Dec 2012,Stock  Split From Rs.10/- to Rs.1/-,28 Dec 2012,-,-,20 Dec 2012,27 Dec 2012,-
532411,VISESHINFO,VISESH INFOTECNICS LTD.,03 Jan 2013,Stock  Split From Rs.10/- to Rs.1/-,04 Jan 2013,-,-,28 Dec 2012,03 Jan 2013,-
513305,MORYOIND,MORYO INDUSTRIES LTD.,14 Jan 2013,Stock  Split From Rs.10/- to Rs.5/-,15 Jan 2013,-,-,08 Jan 2013,14 Jan 2013,-
517356,ACIIN,ACI INFOCOM LTD.,23 Jan 2013,Stock  Split From Rs.10/- to Rs.1/-,25 Jan 2013,-,-,18 Jan 2013,23 Jan 2013,-
533022,20MICRONS,20 MICRONS LTD.,28 Jan 2013,Stock  Split From Rs.10/- to Rs.5/-,29 Jan 2013,-,-,21 Jan 2013,28 Jan 2013,-
530561,RADGLOBAL,Radford Global Limited,29 Jan 2013,Stock  Split From Rs.10/- to Rs.2/-,30 Jan 2013,-,-,22 Jan 2013,29 Jan 2013,-
521167,FRONTBUSS,FRONTLINE BUSINESS SOLUTIONS LTD.,31 Jan 2013,Stock  Split From Rs.10/- to Rs.5/-,01 Feb 2013,-,-,24 Jan 2013,31 Jan 2013,-
508969,SULABEN,SULABH ENGINEERS & SERVICES LTD.,04 Feb 2013,Stock  Split From Rs.10/- to Rs.1/-,05 Feb 2013,-,-,29 Jan 2013,04 Feb 2013,-
534060,PMCFIN,PMC Fincorp Limited,07 Feb 2013,Stock  Split From Rs.10/- to Rs.5/-,08 Feb 2013,-,-,01 Feb 2013,07 Feb 2013,-
532720,M&MFIN,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD.,15 Feb 2013,Stock  Split From Rs.10/- to Rs.2/-,18 Feb 2013,-,-,11 Feb 2013,14 Feb 2013,-
534567,VKSPL,VKS PROJECTS LTD.,27 Feb 2013,Stock  Split From Rs.10/- to Rs.1/-,28 Feb 2013,-,-,21 Feb 2013,27 Feb 2013,-
530699,RAJRAYON,Raj Rayon Industries Limited-$,04 Mar 2013,Stock  Split From Rs.10/- to Rs.1/-,05 Mar 2013,-,-,26 Feb 2013,04 Mar 2013,-
505513,SHRSHATEX,Shree Shaleen Textiles Limited,06 Mar 2013,Stock  Split From Rs.10/- to Rs.2/-,07 Mar 2013,-,-,28 Feb 2013,06 Mar 2013,-
531055,GFLFIN,GFL Financials India Limited,18 Mar 2013,Stock  Split From Rs.5/- to Rs.2/-,19 Mar 2013,-,-,12 Mar 2013,18 Mar 2013,-
531522,RASOYPR,RASOYA PROTEINS LTD.,21 Mar 2013,Stock  Split From Rs.5/- to Rs.1/-,22 Mar 2013,-,-,15 Mar 2013,21 Mar 2013,-
533321,BILENERGY,BIL ENERGY SYSTEMS LTD.,26 Mar 2013,Stock  Split From Rs.10/- to Rs.1/-,28 Mar 2013,-,-,20 Mar 2013,25 Mar 2013,-
533301,SPYL,SHEKHAWATI POLY-YARN LTD.,10 Apr 2013,Stock  Split From Rs.10/- to Rs.1/-,12 Apr 2013,-,-,05 Apr 2013,11 Apr 2013,-
512311,SURCHIN,SURABHI CHEMICALS & INVESTMENTS LTD.,10 Apr 2013,Stock  Split From Rs.10/- to Rs.1/-,12 Apr 2013,-,-,05 Apr 2013,11 Apr 2013,-
523642,PIIND,PI Industries Ltd,12 Apr 2013,Stock  Split From Rs.5/- to Rs.1/-,15 Apr 2013,-,-,05 Apr 2013,12 Apr 2013,-
531448,SAFALSEC,Safal Securities Ltd,23 Apr 2013,Stock  Split From Rs.10/- to Rs.5/-,25 Apr 2013,-,-,17 Apr 2013,23 Apr 2013,-
531695,VERONICAPRO,Veronica Production Ltd,26 Apr 2013,Stock  Split From Rs.10/- to Rs.5/-,29 Apr 2013,-,-,18 Apr 2013,26 Apr 2013,-
531664,MAHAV,MAHAVIR IMPEX LTD.,17 May 2013,Stock  Split From Rs.10/- to Rs.5/-,20 May 2013,-,-,15 May 2013,17 May 2013,-
511421,PINEANIM,Pine Animation Limited,17 May 2013,Stock  Split From Rs.10/- to Rs.1/-,20 May 2013,-,-,13 May 2013,17 May 2013,-
508922,MSRINDIA,MSR INDIA LTD.,31 May 2013,Stock  Split From Rs.10/- to Rs.5/-,03 Jun 2013,-,-,27 May 2013,31 May 2013,-
508982,LINKSONI,LINKSON INTERNATIONAL LTD.,06 Jun 2013,Stock  Split From Rs.10/- to Rs.5/-,07 Jun 2013,-,-,31 May 2013,06 Jun 2013,-
531597,MIDPOLY,MIDLAND POLYMERS LTD.,10 Jun 2013,Stock  Split From Rs.10/- to Rs.1/-,11 Jun 2013,-,-,04 Jun 2013,10 Jun 2013,-
505533,WESTLIFE,WESTLIFE DEVELOPMENT LTD.,12 Jun 2013,Stock  Split From Rs.10/- to Rs.2/-,13 Jun 2013,-,-,06 Jun 2013,12 Jun 2013,-
533271,ASHOKA,ASHOKA BUILDCON LTD.,03 Jul 2013,Stock  Split From Rs.10/- to Rs.5/-,04 Jul 2013,-,-,27 Jun 2013,03 Jul 2013,-
501150,CENTRUM,CENTRUM CAPITAL LTD.,03 Jul 2013,Stock  Split From Rs.10/- to Rs.1/-,04 Jul 2013,-,-,26 Jun 2013,03 Jul 2013,-
532840,ADVANTA,Advanta Limited,05 Jul 2013,Stock  Split From Rs.10/- to Rs.2/-,08 Jul 2013,-,-,28 Jun 2013,05 Jul 2013,-
511682,IFLPROMOT,IFL PROMOTERS LTD.,11 Jul 2013,Stock  Split From Rs.5/- to Rs.1/-,12 Jul 2013,-,-,05 Jul 2013,11 Jul 2013,-
512113,KELVINFIN,Kelvin Fincap Ltd,24 Jul 2013,Stock  Split From Rs.10/- to Rs.5/-,25 Jul 2013,-,-,18 Jul 2013,24 Jul 2013,-
500820,ASIANPAINT,ASIAN PAINTS LTD.,30 Jul 2013,Stock  Split From Rs.10/- to Rs.1/-,31 Jul 2013,-,-,24 Jul 2013,30 Jul 2013,-
523694,APCOTEXIND,APCOTEX INDUSTRIES LTD.,14 Aug 2013,Stock  Split From Rs.10/- to Rs.5/-,17 Aug 2013,-,-,08 Aug 2013,14 Aug 2013,-
534741,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,14 Aug 2013,Stock  Split From Rs.10/- to Rs.1/-,-,19 Aug 2013,22 Aug 2013,08 Aug 2013,16 Aug 2013,-
519600,CCL,CCL PRODUCTS (INDIA) LTD.,19 Aug 2013,Stock  Split From Rs.10/- to Rs.2/-,20 Aug 2013,-,-,12 Aug 2013,19 Aug 2013,-
524470,SYNCOMF,SYNCOM FORMULATIONS (INDIA) LTD.-$,19 Aug 2013,Stock  Split From Rs.10/- to Rs.1/-,20 Aug 2013,-,-,12 Aug 2013,19 Aug 2013,-
532830,ASTRAL,ASTRAL POLY TECHNIK LTD.,05 Sep 2013,Stock  Split From Rs.5/- to Rs.2/-,09 Sep 2013,-,-,02 Sep 2013,05 Sep 2013,-
532770,HANUNG,HANUNG TOYS & TEXTILES LTD.,12 Sep 2013,Stock  Split From Rs.10/- to Rs.5/-,-,14 Sep 2013,18 Sep 2013,06 Sep 2013,12 Sep 2013,-
504378,NYSSACORP,Nyssa Corporation Limited,16 Sep 2013,Stock  Split From Rs.10/- to Rs.1/-,17 Sep 2013,-,-,10 Sep 2013,16 Sep 2013,-
522249,MAYURUNIQ,MAYUR UNIQUOTERS LTD.-$,25 Sep 2013,Stock  Split From Rs.10/- to Rs.5/-,26 Sep 2013,-,-,19 Sep 2013,25 Sep 2013,-
534732,INTELLADV,INTELLIVATE CAPITAL ADVISORS LTD.,30 Sep 2013,Stock  Split From Rs.10/- to Rs.1/-,01 Oct 2013,-,-,24 Sep 2013,30 Sep 2013,-
530967,KYRALANDS,Kyra Landscapes Limited,30 Sep 2013,Stock  Split From Rs.10/- to Rs.5/-,01 Oct 2013,-,-,24 Sep 2013,30 Sep 2013,-
534734,RMCHEM,Ram Minerals and Chemicals Ltd,30 Sep 2013,Stock  Split From Rs.10/- to Rs.1/-,01 Oct 2013,-,-,24 Sep 2013,30 Sep 2013,-
534733,SUPREMEX,Supremex Shine Steels Ltd,30 Sep 2013,Stock  Split From Rs.10/- to Rs.1/-,01 Oct 2013,-,-,24 Sep 2013,30 Sep 2013,-
531228,RANDER,RANDER CORPORATION LTD.,09 Oct 2013,Stock  Split From Rs.10/- to Rs.1/-,10 Oct 2013,-,-,03 Oct 2013,09 Oct 2013,-
503637,DHANLEELA,DHANLEELA INVESTMENTS & TRADING COMPANY LTD.,10 Oct 2013,Stock  Split From Rs.10/- to Rs.2/-,12 Oct 2013,-,-,07 Oct 2013,10 Oct 2013,-
531307,SRK,S R K INDUSTRIES LTD.,11 Oct 2013,Stock  Split From Rs.10/- to Rs.5/-,14 Oct 2013,-,-,07 Oct 2013,11 Oct 2013,-
500469,FEDERALBNK,FEDERAL BANK LTD.,17 Oct 2013,Stock  Split From Rs.10/- to Rs.2/-,18 Oct 2013,-,-,10 Oct 2013,17 Oct 2013,-
530187,ATHARVENT,ATHARV ENTERPRISES LTD.,18 Oct 2013,Stock  Split From Rs.10/- to Rs.1/-,21 Oct 2013,-,-,11 Oct 2013,18 Oct 2013,-
523716,ASHIANA,ASHIANA HOUSING LTD.-$,24 Oct 2013,Stock  Split From Rs.10/- to Rs.2/-,25 Oct 2013,-,-,18 Oct 2013,24 Oct 2013,-
509499,CTRNIND,CENTRON INDUSTRIAL ALLIANCE LTD.,25 Oct 2013,Stock  Split From Rs.10/- to Rs.1/-,28 Oct 2013,-,-,21 Oct 2013,25 Oct 2013,-
512207,EFFTXT,Effingo Textile & Trading Limited,13 Nov 2013,Stock  Split From Rs.10/- to Rs.1/-,15 Nov 2013,-,-,07 Nov 2013,13 Nov 2013,-
506113,LIFELINE,LIFELINE DRUGS & PHARMA LTD.,13 Nov 2013,Stock  Split From Rs.10/- to Rs.1/-,15 Nov 2013,-,-,07 Nov 2013,13 Nov 2013,-
508664,BESTEAST,BEST EASTERN HOTELS LTD.,14 Nov 2013,Stock  Split From Rs.2/- to Rs.1/-,18 Nov 2013,-,-,08 Nov 2013,14 Nov 2013,-
533150,GODREJPROP,Godrej Properties Ltd,21 Nov 2013,Stock  Split From Rs.10/- to Rs.5/-,22 Nov 2013,-,-,14 Nov 2013,21 Nov 2013,-
531780,KACL,Kaiser Corporation Limited,22 Nov 2013,Stock  Split From Rs.10/- to Rs.1/-,25 Nov 2013,-,-,20 Nov 2013,22 Nov 2013,-
504335,PAZEL,Pazel International Ltd,22 Nov 2013,Stock  Split From Rs.10/- to Rs.1/-,25 Nov 2013,-,-,18 Nov 2013,22 Nov 2013,-
530517,RELAXO,RELAXO FOOTWEARS LTD.-$,22 Nov 2013,Stock  Split From Rs.5/- to Rs.1/-,25 Nov 2013,-,-,18 Nov 2013,22 Nov 2013,-
506822,AIPCL,Aikyam Intellectual Property Consultancy Limited,13 Dec 2013,Stock  Split From Rs.10/- to Rs.1/-,16 Dec 2013,-,-,09 Dec 2013,13 Dec 2013,-
511369,FIRFIN,FIRST FINANCIAL SERVICES LTD.,13 Dec 2013,Stock  Split From Rs.10/- to Rs.1/-,16 Dec 2013,-,-,09 Dec 2013,13 Dec 2013,-
523133,BONINDL,BONANZA INDUSTRIES LTD.,19 Dec 2013,Stock  Split From Rs.10/- to Rs.5/-,20 Dec 2013,-,-,13 Dec 2013,19 Dec 2013,-
530701,KDJHRL,KDJ Holidayscapes and Resorts Limited,26 Dec 2013,Stock  Split From Rs.10/- to Rs.2/-,27 Dec 2013,-,-,19 Dec 2013,26 Dec 2013,-
531963,UNICRSE,UNIVERSAL CREDIT & SECURITIES LTD.,26 Dec 2013,Stock  Split From Rs.10/- to Rs.5/-,27 Dec 2013,-,-,19 Dec 2013,26 Dec 2013,-
504340,CONFINT,Confidence Finance And Trading Limited,30 Dec 2013,Stock  Split From Rs.10/- to Rs.1/-,31 Dec 2013,-,-,23 Dec 2013,30 Dec 2013,-
511082,MAAJTL,Maa Jagdambe Tradelinks Limited,09 Jan 2014,Stock  Split From Rs.10/- to Rs.2/-,10 Jan 2014,-,-,03 Jan 2014,09 Jan 2014,-
509945,THACKER,THACKER & CO.LTD.,10 Jan 2014,Stock  Split From Rs.10/- to Rs.5/-,13 Jan 2014,-,-,07 Jan 2014,09 Jan 2014,-
